locus_tag	ftype	length_bp	gene	EC_number	COG	product
ELFBKOLN_01916	gene	111				
ELFBKOLN_01916	rRNA	111				5S ribosomal RNA
ELFBKOLN_01917	gene	2924				
ELFBKOLN_01917	rRNA	2924				23S ribosomal RNA
ELFBKOLN_01918	gene	76				
ELFBKOLN_01918	tRNA	76				tRNA-Ala(tgc)
ELFBKOLN_01919	gene	77				
ELFBKOLN_01919	tRNA	77				tRNA-Ile(gat)
ELFBKOLN_01920	gene	1547				
ELFBKOLN_01920	rRNA	1547				16S ribosomal RNA
ELFBKOLN_01921	gene	264	bofA			
ELFBKOLN_01921	CDS	264	bofA			Sigma-K factor-processing regulatory protein BofA
ELFBKOLN_01922	gene	225				
ELFBKOLN_01922	CDS	225				hypothetical protein
ELFBKOLN_01923	gene	597	recR			
ELFBKOLN_01923	CDS	597	recR		COG0353	Recombination protein RecR
ELFBKOLN_01924	gene	324				
ELFBKOLN_01924	CDS	324			COG0718	Nucleoid-associated protein
ELFBKOLN_01925	gene	1692				
ELFBKOLN_01925	CDS	1692				hypothetical protein
ELFBKOLN_01926	gene	486	tadA_1			
ELFBKOLN_01926	CDS	486	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
ELFBKOLN_01927	gene	546	vibB			
ELFBKOLN_01927	CDS	546	vibB	3.3.2.1	COG1535	Vibriobactin-specific isochorismatase
ELFBKOLN_01928	gene	1284	sleL			
ELFBKOLN_01928	CDS	1284	sleL	3.2.1.-	COG3858	Cortical fragment-lytic enzyme
ELFBKOLN_01929	gene	624	dgk			
ELFBKOLN_01929	CDS	624	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
ELFBKOLN_01930	gene	654	dck			
ELFBKOLN_01930	CDS	654	dck	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
ELFBKOLN_01931	gene	93				
ELFBKOLN_01931	tRNA	93				tRNA-Ser(tga)
ELFBKOLN_01932	gene	1278	serS			
ELFBKOLN_01932	CDS	1278	serS	6.1.1.11		Serine--tRNA ligase
ELFBKOLN_01933	gene	591	pdxT			
ELFBKOLN_01933	CDS	591	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
ELFBKOLN_01934	gene	885	pdxS			
ELFBKOLN_01934	CDS	885	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
ELFBKOLN_01935	gene	1332	dacA			
ELFBKOLN_01935	CDS	1332	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
ELFBKOLN_01936	gene	1467	guaB			
ELFBKOLN_01936	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
ELFBKOLN_01937	gene	987				
ELFBKOLN_01937	CDS	987				hypothetical protein
ELFBKOLN_01938	gene	111				
ELFBKOLN_01938	rRNA	111				5S ribosomal RNA
ELFBKOLN_01939	gene	2924				
ELFBKOLN_01939	rRNA	2924				23S ribosomal RNA
ELFBKOLN_01940	gene	76				
ELFBKOLN_01940	tRNA	76				tRNA-Ala(tgc)
ELFBKOLN_01941	gene	77				
ELFBKOLN_01941	tRNA	77				tRNA-Ile(gat)
ELFBKOLN_01942	gene	1547				
ELFBKOLN_01942	rRNA	1547				16S ribosomal RNA
ELFBKOLN_01943	gene	2466	gyrA			
ELFBKOLN_01943	CDS	2466	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
ELFBKOLN_01944	gene	1923	gyrB			
ELFBKOLN_01944	CDS	1923	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
ELFBKOLN_01945	gene	246				
ELFBKOLN_01945	CDS	246				hypothetical protein
ELFBKOLN_01946	gene	1113	recF			
ELFBKOLN_01946	CDS	1113	recF		COG1195	DNA replication and repair protein RecF
ELFBKOLN_01947	gene	216				
ELFBKOLN_01947	CDS	216				hypothetical protein
ELFBKOLN_01948	gene	1137	dnaN			
ELFBKOLN_01948	CDS	1137	dnaN		COG0592	Beta sliding clamp
ELFBKOLN_01949	gene	1341	dnaA_2			
ELFBKOLN_01949	CDS	1341	dnaA_2		COG0593	Chromosomal replication initiator protein DnaA
ELFBKOLN_01950	gene	351	rnpA			
ELFBKOLN_01950	CDS	351	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
ELFBKOLN_01951	gene	780	misCA			
ELFBKOLN_01951	CDS	780	misCA		COG0706	Membrane protein insertase MisCA
ELFBKOLN_01952	gene	627				
ELFBKOLN_01952	CDS	627				hypothetical protein
ELFBKOLN_01953	gene	1380	mnmE			
ELFBKOLN_01953	CDS	1380	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
ELFBKOLN_01954	gene	1887	mnmG			
ELFBKOLN_01954	CDS	1887	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
ELFBKOLN_01955	gene	720	rsmG			
ELFBKOLN_01955	CDS	720	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
ELFBKOLN_01956	gene	852	noc			
ELFBKOLN_01956	CDS	852	noc		COG1475	Nucleoid occlusion protein
ELFBKOLN_01957	gene	441				
ELFBKOLN_01957	CDS	441				hypothetical protein
ELFBKOLN_01958	gene	762	soj			
ELFBKOLN_01958	CDS	762	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
ELFBKOLN_01959	gene	849	spo0J			
ELFBKOLN_01959	CDS	849	spo0J		COG1475	Stage 0 sporulation protein J
ELFBKOLN_01960	gene	618				
ELFBKOLN_01960	CDS	618				hypothetical protein
ELFBKOLN_01961	gene	1017				
ELFBKOLN_01961	CDS	1017				hypothetical protein
ELFBKOLN_01962	gene	207				
ELFBKOLN_01962	CDS	207				hypothetical protein
ELFBKOLN_01963	gene	2004	ynfF			
ELFBKOLN_01963	CDS	2004	ynfF	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
ELFBKOLN_01964	gene	1101	ychF			
ELFBKOLN_01964	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
ELFBKOLN_01965	gene	288	rpsF			
ELFBKOLN_01965	CDS	288	rpsF		COG0360	30S ribosomal protein S6
ELFBKOLN_01966	gene	519	ssbA			
ELFBKOLN_01966	CDS	519	ssbA		COG0629	Single-stranded DNA-binding protein A
ELFBKOLN_01967	gene	240	rpsR			
ELFBKOLN_01967	CDS	240	rpsR		COG0238	30S ribosomal protein S18
ELFBKOLN_01968	gene	759	exoA			
ELFBKOLN_01968	CDS	759	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
ELFBKOLN_01969	gene	936	ccpB_2			
ELFBKOLN_01969	CDS	936	ccpB_2			Catabolite control protein B
ELFBKOLN_01970	gene	381				
ELFBKOLN_01970	CDS	381				hypothetical protein
ELFBKOLN_01971	gene	555	maa			
ELFBKOLN_01971	CDS	555	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
ELFBKOLN_01972	gene	1356	ydjE			
ELFBKOLN_01972	CDS	1356	ydjE			Inner membrane metabolite transport protein YdjE
ELFBKOLN_01973	gene	924				
ELFBKOLN_01973	CDS	924				hypothetical protein
ELFBKOLN_01974	gene	2070				
ELFBKOLN_01974	CDS	2070		5.1.3.11		Cellobiose 2-epimerase
ELFBKOLN_01975	gene	591				
ELFBKOLN_01975	CDS	591				hypothetical protein
ELFBKOLN_01976	gene	447	yjcF_2			
ELFBKOLN_01976	CDS	447	yjcF_2	2.3.1.-		putative N-acetyltransferase YjcF
ELFBKOLN_01977	gene	453				
ELFBKOLN_01977	CDS	453				hypothetical protein
ELFBKOLN_01978	gene	918				
ELFBKOLN_01978	CDS	918				hypothetical protein
ELFBKOLN_01979	gene	291				
ELFBKOLN_01979	CDS	291				hypothetical protein
ELFBKOLN_01980	gene	663	gloB_1			
ELFBKOLN_01980	CDS	663	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
ELFBKOLN_01981	gene	480				
ELFBKOLN_01981	CDS	480				hypothetical protein
ELFBKOLN_01982	gene	444	yjcF_3			
ELFBKOLN_01982	CDS	444	yjcF_3	2.3.1.-		putative N-acetyltransferase YjcF
ELFBKOLN_01983	gene	879	gltC_1			
ELFBKOLN_01983	CDS	879	gltC_1			HTH-type transcriptional regulator GltC
ELFBKOLN_01984	gene	1200	ynfM			
ELFBKOLN_01984	CDS	1200	ynfM			Inner membrane transport protein YnfM
ELFBKOLN_01985	gene	801				
ELFBKOLN_01985	CDS	801				hypothetical protein
ELFBKOLN_01986	gene	1311	garP			
ELFBKOLN_01986	CDS	1311	garP			putative galactarate transporter
ELFBKOLN_01987	gene	111				
ELFBKOLN_01987	CDS	111				hypothetical protein
ELFBKOLN_01988	gene	447				
ELFBKOLN_01988	CDS	447				hypothetical protein
ELFBKOLN_01989	gene	930	ppaC			
ELFBKOLN_01989	CDS	930	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
ELFBKOLN_01990	gene	378	yybR			
ELFBKOLN_01990	CDS	378	yybR		COG1733	putative HTH-type transcriptional regulator YybR
ELFBKOLN_01991	gene	483	cotF			
ELFBKOLN_01991	CDS	483	cotF		COG5577	Spore coat protein F
ELFBKOLN_01992	gene	150				
ELFBKOLN_01992	CDS	150				hypothetical protein
ELFBKOLN_01993	gene	930				
ELFBKOLN_01993	CDS	930				hypothetical protein
ELFBKOLN_01994	gene	1980	gdpP			
ELFBKOLN_01994	CDS	1980	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
ELFBKOLN_01995	gene	450	rplI			
ELFBKOLN_01995	CDS	450	rplI			50S ribosomal protein L9
ELFBKOLN_01996	gene	2091				
ELFBKOLN_01996	CDS	2091				hypothetical protein
ELFBKOLN_01997	gene	1209	yycB			
ELFBKOLN_01997	CDS	1209	yycB		COG2807	putative transporter YycB
ELFBKOLN_01998	gene	144	yycC			
ELFBKOLN_01998	CDS	144	yycC			putative protein YycC
ELFBKOLN_01999	gene	204				
ELFBKOLN_01999	CDS	204				hypothetical protein
ELFBKOLN_02000	gene	204				
ELFBKOLN_02000	CDS	204				hypothetical protein
ELFBKOLN_02001	gene	1365	dnaC			
ELFBKOLN_02001	CDS	1365	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
ELFBKOLN_02002	gene	420	yycE			
ELFBKOLN_02002	CDS	420	yycE			putative protein YycE
ELFBKOLN_02003	gene	1293	purA			
ELFBKOLN_02003	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
ELFBKOLN_02004	gene	76				
ELFBKOLN_02004	tRNA	76				tRNA-Lys(ttt)
ELFBKOLN_02005	gene	72				
ELFBKOLN_02005	tRNA	72				tRNA-Glu(ttc)
ELFBKOLN_02006	gene	77				
ELFBKOLN_02006	tRNA	77				tRNA-Asp(gtc)
ELFBKOLN_02007	gene	74				
ELFBKOLN_02007	tRNA	74				tRNA-Phe(gaa)
ELFBKOLN_02008	gene	711	walR_2			
ELFBKOLN_02008	CDS	711	walR_2		COG0745	Transcriptional regulatory protein WalR
ELFBKOLN_02009	gene	1836	walK			
ELFBKOLN_02009	CDS	1836	walK	2.7.13.3		Sensor histidine kinase WalK
ELFBKOLN_02010	gene	1377	yycH			
ELFBKOLN_02010	CDS	1377	yycH		COG4863	Two-component system WalR/WalK regulatory protein YycH
ELFBKOLN_02011	gene	843	yycI			
ELFBKOLN_02011	CDS	843	yycI		COG4853	Two-component system WalR/WalK regulatory protein YycI
ELFBKOLN_02012	gene	795	yycJ			
ELFBKOLN_02012	CDS	795	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
ELFBKOLN_02013	gene	1212	htrA_2			
ELFBKOLN_02013	CDS	1212	htrA_2	3.4.21.107	COG0265	Serine protease Do-like HtrA
ELFBKOLN_02014	gene	303				
ELFBKOLN_02014	CDS	303				hypothetical protein
ELFBKOLN_02015	gene	1386	rocR			
ELFBKOLN_02015	CDS	1386	rocR		COG3829	Arginine utilization regulatory protein RocR
ELFBKOLN_02016	gene	1239	rocD			
ELFBKOLN_02016	CDS	1239	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
ELFBKOLN_02017	gene	1464	rocE			
ELFBKOLN_02017	CDS	1464	rocE		COG0833	Amino-acid permease RocE
ELFBKOLN_02018	gene	891	rocF			
ELFBKOLN_02018	CDS	891	rocF	3.5.3.1	COG0010	Arginase
ELFBKOLN_02019	gene	117				
ELFBKOLN_02019	CDS	117				hypothetical protein
ELFBKOLN_02020	gene	1098	rapG			
ELFBKOLN_02020	CDS	1098	rapG	3.1.-.-		Response regulator aspartate phosphatase G
ELFBKOLN_02021	gene	471	yycN_2			
ELFBKOLN_02021	CDS	471	yycN_2	2.3.1.-	COG0454	putative N-acetyltransferase YycN
ELFBKOLN_02022	gene	738				
ELFBKOLN_02022	CDS	738				hypothetical protein
ELFBKOLN_02023	gene	1158				
ELFBKOLN_02023	CDS	1158				hypothetical protein
ELFBKOLN_02024	gene	297				
ELFBKOLN_02024	CDS	297				hypothetical protein
ELFBKOLN_02025	gene	171				
ELFBKOLN_02025	CDS	171				hypothetical protein
ELFBKOLN_02026	gene	276				
ELFBKOLN_02026	CDS	276				hypothetical protein
ELFBKOLN_02027	gene	171				
ELFBKOLN_02027	CDS	171				hypothetical protein
ELFBKOLN_02028	gene	480	rlmH			
ELFBKOLN_02028	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
ELFBKOLN_02029	gene	2340				
ELFBKOLN_02029	CDS	2340				hypothetical protein
ELFBKOLN_02030	gene	3342				
ELFBKOLN_02030	CDS	3342				hypothetical protein
ELFBKOLN_02031	gene	1776				
ELFBKOLN_02031	CDS	1776				hypothetical protein
ELFBKOLN_02032	gene	666				
ELFBKOLN_02032	CDS	666				hypothetical protein
ELFBKOLN_02033	gene	1467				
ELFBKOLN_02033	CDS	1467				hypothetical protein
ELFBKOLN_02034	gene	1926	fbp			
ELFBKOLN_02034	CDS	1926	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
ELFBKOLN_02035	gene	171				
ELFBKOLN_02035	CDS	171				hypothetical protein
ELFBKOLN_02036	gene	711	yydK			
ELFBKOLN_02036	CDS	711	yydK		COG2188	putative HTH-type transcriptional regulator YydK
ELFBKOLN_02037	gene	1869	bglF_1			
ELFBKOLN_02037	CDS	1869	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
ELFBKOLN_02038	gene	1440	bglA			
ELFBKOLN_02038	CDS	1440	bglA	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
ELFBKOLN_02039	gene	1353				
ELFBKOLN_02039	CDS	1353				hypothetical protein
ELFBKOLN_02040	gene	1530	ahpF			
ELFBKOLN_02040	CDS	1530	ahpF	1.6.99.3	COG3634	NADH dehydrogenase
ELFBKOLN_02041	gene	564	ahpC_2			
ELFBKOLN_02041	CDS	564	ahpC_2	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
ELFBKOLN_02042	gene	1407	gntZ			
ELFBKOLN_02042	CDS	1407	gntZ	1.1.1.343	COG0362	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
ELFBKOLN_02043	gene	1347	gntT			
ELFBKOLN_02043	CDS	1347	gntT		COG2610	High-affinity gluconate transporter
ELFBKOLN_02044	gene	1542	xylB_1			
ELFBKOLN_02044	CDS	1542	xylB_1	2.7.1.17	COG1070	Xylulose kinase
ELFBKOLN_02045	gene	732	rspR_2			
ELFBKOLN_02045	CDS	732	rspR_2		COG1802	HTH-type transcriptional repressor RspR
ELFBKOLN_02046	gene	1149	garK			
ELFBKOLN_02046	CDS	1149	garK	2.7.1.165	COG1929	Glycerate 2-kinase
ELFBKOLN_02047	gene	1032	yxaB			
ELFBKOLN_02047	CDS	1032	yxaB	2.-.-.-	COG5039	General stress protein 30
ELFBKOLN_02048	gene	1578	nhaG			
ELFBKOLN_02048	CDS	1578	nhaG			Na(+)/H(+) antiporter NhaG
ELFBKOLN_02049	gene	693	cidB			
ELFBKOLN_02049	CDS	693	cidB		COG1346	Holin-like protein CidB
ELFBKOLN_02050	gene	405	cidA_1			
ELFBKOLN_02050	CDS	405	cidA_1			Holin-like protein CidA
ELFBKOLN_02051	gene	432				
ELFBKOLN_02051	CDS	432				hypothetical protein
ELFBKOLN_02052	gene	1065	hcaB_2			
ELFBKOLN_02052	CDS	1065	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
ELFBKOLN_02053	gene	576	yxaF_2			
ELFBKOLN_02053	CDS	576	yxaF_2			putative HTH-type transcriptional regulator YxaF
ELFBKOLN_02054	gene	1014	qdoI			
ELFBKOLN_02054	CDS	1014	qdoI	1.13.11.24	COG1917	Quercetin 2,3-dioxygenase
ELFBKOLN_02055	gene	1209				
ELFBKOLN_02055	CDS	1209				hypothetical protein
ELFBKOLN_02056	gene	456				
ELFBKOLN_02056	CDS	456				hypothetical protein
ELFBKOLN_02057	gene	426				
ELFBKOLN_02057	CDS	426				hypothetical protein
ELFBKOLN_02058	gene	1338	alkH			
ELFBKOLN_02058	CDS	1338	alkH	1.2.1.3		Aldehyde dehydrogenase
ELFBKOLN_02059	gene	1140	slmA			
ELFBKOLN_02059	CDS	1140	slmA			Nucleoid occlusion factor SlmA
ELFBKOLN_02060	gene	168				
ELFBKOLN_02060	CDS	168				hypothetical protein
ELFBKOLN_02061	gene	822	bacC_1			
ELFBKOLN_02061	CDS	822	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
ELFBKOLN_02062	gene	237				
ELFBKOLN_02062	CDS	237				hypothetical protein
ELFBKOLN_02063	gene	1881	htpG			
ELFBKOLN_02063	CDS	1881	htpG		COG0326	Chaperone protein HtpG
ELFBKOLN_02064	gene	1362	csbC_2			
ELFBKOLN_02064	CDS	1362	csbC_2			putative metabolite transport protein CsbC
ELFBKOLN_02065	gene	309				
ELFBKOLN_02065	CDS	309				hypothetical protein
ELFBKOLN_02066	gene	651				
ELFBKOLN_02066	CDS	651				hypothetical protein
ELFBKOLN_02067	gene	933	iolS_3			
ELFBKOLN_02067	CDS	933	iolS_3	1.1.1.-	COG0667	Aldo-keto reductase IolS
ELFBKOLN_02068	gene	756	srlR			
ELFBKOLN_02068	CDS	756	srlR		COG1349	Glucitol operon repressor
ELFBKOLN_02069	gene	1464	iolA			
ELFBKOLN_02069	CDS	1464	iolA	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
ELFBKOLN_02070	gene	816	iolB			
ELFBKOLN_02070	CDS	816	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
ELFBKOLN_02071	gene	978	iolC			
ELFBKOLN_02071	CDS	978	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
ELFBKOLN_02072	gene	1914	iolD			
ELFBKOLN_02072	CDS	1914	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
ELFBKOLN_02073	gene	894	iolE			
ELFBKOLN_02073	CDS	894	iolE	4.2.1.44	COG1082	Inosose dehydratase
ELFBKOLN_02074	gene	1332	iolT_2			
ELFBKOLN_02074	CDS	1332	iolT_2			Major myo-inositol transporter IolT
ELFBKOLN_02075	gene	1035	iolG_1			
ELFBKOLN_02075	CDS	1035	iolG_1	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
ELFBKOLN_02076	gene	870				
ELFBKOLN_02076	CDS	870				hypothetical protein
ELFBKOLN_02077	gene	837	iolI			
ELFBKOLN_02077	CDS	837	iolI	5.3.99.11	COG1082	Inosose isomerase
ELFBKOLN_02078	gene	873	iolJ			
ELFBKOLN_02078	CDS	873	iolJ	4.1.2.29	COG0191	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase
ELFBKOLN_02079	gene	690	graR_1			
ELFBKOLN_02079	CDS	690	graR_1		COG0745	Response regulator protein GraR
ELFBKOLN_02080	gene	978	graS_1			
ELFBKOLN_02080	CDS	978	graS_1	2.7.13.3		Sensor histidine kinase GraS
ELFBKOLN_02081	gene	774	yxdL_1			
ELFBKOLN_02081	CDS	774	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
ELFBKOLN_02082	gene	1869	yxdM_1			
ELFBKOLN_02082	CDS	1869	yxdM_1			ABC transporter permease protein YxdM
ELFBKOLN_02083	gene	348	yxeA			
ELFBKOLN_02083	CDS	348	yxeA		COG5294	putative protein YxeA
ELFBKOLN_02084	gene	966	yxeB			
ELFBKOLN_02084	CDS	966	yxeB		COG0614	Iron(3+)-hydroxamate-binding protein YxeB
ELFBKOLN_02085	gene	399				
ELFBKOLN_02085	CDS	399				hypothetical protein
ELFBKOLN_02086	gene	354				
ELFBKOLN_02086	CDS	354				hypothetical protein
ELFBKOLN_02087	gene	366	yxeE			
ELFBKOLN_02087	CDS	366	yxeE			putative protein YxeE
ELFBKOLN_02088	gene	396	yxeF			
ELFBKOLN_02088	CDS	396	yxeF			putative protein YxeF
ELFBKOLN_02089	gene	561				
ELFBKOLN_02089	CDS	561				hypothetical protein
ELFBKOLN_02090	gene	813	yidA			
ELFBKOLN_02090	CDS	813	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
ELFBKOLN_02091	gene	987	yxeI			
ELFBKOLN_02091	CDS	987	yxeI		COG3049	putative protein YxeI
ELFBKOLN_02092	gene	1326	ntaA			
ELFBKOLN_02092	CDS	1326	ntaA	1.14.14.10		Nitrilotriacetate monooxygenase component A
ELFBKOLN_02093	gene	498	scmL			
ELFBKOLN_02093	CDS	498	scmL	2.3.1.-		S-(2-succino)cysteine N-acetyltransferase
ELFBKOLN_02094	gene	795	yxeM			
ELFBKOLN_02094	CDS	795	yxeM		COG0834	putative amino-acid-binding protein YxeM
ELFBKOLN_02095	gene	675	yxeN			
ELFBKOLN_02095	CDS	675	yxeN			putative amino-acid permease protein YxeN
ELFBKOLN_02096	gene	750	yxeO			
ELFBKOLN_02096	CDS	750	yxeO	3.6.3.-	COG1126	putative amino-acid import ATP-binding protein YxeO
ELFBKOLN_02097	gene	1143	scmP_2			
ELFBKOLN_02097	CDS	1143	scmP_2	3.5.1.-	COG1473	N-acetylcysteine deacetylase
ELFBKOLN_02098	gene	1338				
ELFBKOLN_02098	CDS	1338				hypothetical protein
ELFBKOLN_02099	gene	1110				
ELFBKOLN_02099	CDS	1110				hypothetical protein
ELFBKOLN_02100	gene	831				
ELFBKOLN_02100	CDS	831				hypothetical protein
ELFBKOLN_02101	gene	942	deoR			
ELFBKOLN_02101	CDS	942	deoR		COG2390	Deoxyribonucleoside regulator
ELFBKOLN_02102	gene	672	deoC			
ELFBKOLN_02102	CDS	672	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
ELFBKOLN_02103	gene	1182	nupC			
ELFBKOLN_02103	CDS	1182	nupC		COG1972	Nucleoside permease NupC
ELFBKOLN_02104	gene	1302	pdp			
ELFBKOLN_02104	CDS	1302	pdp	2.4.2.2	COG0213	Pyrimidine-nucleoside phosphorylase
ELFBKOLN_02105	gene	1428	rocC_2			
ELFBKOLN_02105	CDS	1428	rocC_2		COG0833	Amino-acid permease RocC
ELFBKOLN_02106	gene	957	hutG			
ELFBKOLN_02106	CDS	957	hutG	3.5.3.8	COG0010	Formimidoylglutamase
ELFBKOLN_02107	gene	1266	hutI			
ELFBKOLN_02107	CDS	1266	hutI	3.5.2.7	COG1228	Imidazolonepropionase
ELFBKOLN_02108	gene	1659	hutU			
ELFBKOLN_02108	CDS	1659	hutU	4.2.1.49	COG2987	Urocanate hydratase
ELFBKOLN_02109	gene	1527	hutH			
ELFBKOLN_02109	CDS	1527	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
ELFBKOLN_02110	gene	456	hutP			
ELFBKOLN_02110	CDS	456	hutP			Hut operon positive regulatory protein
ELFBKOLN_02111	gene	990	iolU_1			
ELFBKOLN_02111	CDS	990	iolU_1	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
ELFBKOLN_02112	gene	1419	abn2			
ELFBKOLN_02112	CDS	1419	abn2	3.2.1.99	COG3507	Extracellular endo-alpha-(1->5)-L-arabinanase 2
ELFBKOLN_02113	gene	366				
ELFBKOLN_02113	CDS	366				hypothetical protein
ELFBKOLN_02114	gene	270				
ELFBKOLN_02114	CDS	270				hypothetical protein
ELFBKOLN_02115	gene	1605				
ELFBKOLN_02115	CDS	1605				hypothetical protein
ELFBKOLN_02116	gene	333				
ELFBKOLN_02116	CDS	333				hypothetical protein
ELFBKOLN_02117	gene	450				
ELFBKOLN_02117	CDS	450				hypothetical protein
ELFBKOLN_02118	gene	228				
ELFBKOLN_02118	CDS	228				hypothetical protein
ELFBKOLN_02119	gene	387				
ELFBKOLN_02119	CDS	387				hypothetical protein
ELFBKOLN_02120	gene	264				
ELFBKOLN_02120	CDS	264				hypothetical protein
ELFBKOLN_02121	gene	300				
ELFBKOLN_02121	CDS	300				hypothetical protein
ELFBKOLN_02122	gene	1839	bglF_2			
ELFBKOLN_02122	CDS	1839	bglF_2		COG1263	PTS system beta-glucoside-specific EIIBCA component
ELFBKOLN_02123	gene	1410	bglH			
ELFBKOLN_02123	CDS	1410	bglH	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
ELFBKOLN_02124	gene	447	teaD			
ELFBKOLN_02124	CDS	447	teaD		COG0589	TRAP-T-associated universal stress protein TeaD
ELFBKOLN_02125	gene	765				
ELFBKOLN_02125	CDS	765				hypothetical protein
ELFBKOLN_02126	gene	264				
ELFBKOLN_02126	CDS	264				hypothetical protein
ELFBKOLN_02127	gene	246				
ELFBKOLN_02127	CDS	246				hypothetical protein
ELFBKOLN_02128	gene	939				
ELFBKOLN_02128	CDS	939				hypothetical protein
ELFBKOLN_02129	gene	7017	wapA			
ELFBKOLN_02129	CDS	7017	wapA	3.1.-.-		tRNA3(Ser)-specific nuclease WapA
ELFBKOLN_02130	gene	849				
ELFBKOLN_02130	CDS	849				hypothetical protein
ELFBKOLN_02131	gene	369				
ELFBKOLN_02131	CDS	369				hypothetical protein
ELFBKOLN_02132	gene	306				
ELFBKOLN_02132	CDS	306				hypothetical protein
ELFBKOLN_02133	gene	171				
ELFBKOLN_02133	CDS	171				hypothetical protein
ELFBKOLN_02134	gene	462				
ELFBKOLN_02134	CDS	462				hypothetical protein
ELFBKOLN_02135	gene	432	wapI_1			
ELFBKOLN_02135	CDS	432	wapI_1			Immunity protein WapI
ELFBKOLN_02136	gene	378				
ELFBKOLN_02136	CDS	378				hypothetical protein
ELFBKOLN_02137	gene	870	wapI_2			
ELFBKOLN_02137	CDS	870	wapI_2			Immunity protein WapI
ELFBKOLN_02138	gene	213				
ELFBKOLN_02138	CDS	213				hypothetical protein
ELFBKOLN_02139	gene	576				
ELFBKOLN_02139	CDS	576				hypothetical protein
ELFBKOLN_02140	gene	492				
ELFBKOLN_02140	CDS	492				hypothetical protein
ELFBKOLN_02141	gene	759				
ELFBKOLN_02141	CDS	759				hypothetical protein
ELFBKOLN_02142	gene	483				
ELFBKOLN_02142	CDS	483				hypothetical protein
ELFBKOLN_02143	gene	330				
ELFBKOLN_02143	CDS	330				hypothetical protein
ELFBKOLN_02144	gene	297				
ELFBKOLN_02144	CDS	297				hypothetical protein
ELFBKOLN_02145	gene	453				
ELFBKOLN_02145	CDS	453				hypothetical protein
ELFBKOLN_02146	gene	351				
ELFBKOLN_02146	CDS	351				hypothetical protein
ELFBKOLN_02147	gene	438				
ELFBKOLN_02147	CDS	438				hypothetical protein
ELFBKOLN_02148	gene	540				
ELFBKOLN_02148	CDS	540				hypothetical protein
ELFBKOLN_02149	gene	336				
ELFBKOLN_02149	CDS	336				hypothetical protein
ELFBKOLN_02150	gene	1149	yxiM			
