locus_tag	ftype	length_bp	gene	EC_number	COG	product
PPDLKKOL_03445	gene	933	cheV			
PPDLKKOL_03445	CDS	933	cheV		COG0784	Chemotaxis protein CheV
PPDLKKOL_03446	gene	738				
PPDLKKOL_03446	CDS	738				hypothetical protein
PPDLKKOL_03447	gene	324				
PPDLKKOL_03447	CDS	324				hypothetical protein
PPDLKKOL_03448	gene	471				
PPDLKKOL_03448	CDS	471				hypothetical protein
PPDLKKOL_03449	gene	750	ycgR			
PPDLKKOL_03449	CDS	750	ycgR		COG5581	Flagellar brake protein YcgR
PPDLKKOL_03450	gene	94				
PPDLKKOL_03450	tRNA	94				tRNA-Arg(acg)
PPDLKKOL_03451	gene	1305	ycaD_1			
PPDLKKOL_03451	CDS	1305	ycaD_1			putative MFS-type transporter YcaD
PPDLKKOL_03452	gene	1344	ipuC			
PPDLKKOL_03452	CDS	1344	ipuC	6.3.2.-		Glutamate--isopropylamine ligase
PPDLKKOL_03453	gene	1347	dsdA			
PPDLKKOL_03453	CDS	1347	dsdA	4.3.1.18	COG3048	D-serine dehydratase
PPDLKKOL_03454	gene	879				
PPDLKKOL_03454	CDS	879				hypothetical protein
PPDLKKOL_03455	gene	1029				
PPDLKKOL_03455	CDS	1029				hypothetical protein
PPDLKKOL_03456	gene	1059	yiaV			
PPDLKKOL_03456	CDS	1059	yiaV		COG1566	Inner membrane protein YiaV
PPDLKKOL_03457	gene	348				
PPDLKKOL_03457	CDS	348				hypothetical protein
PPDLKKOL_03458	gene	519	ureI			
PPDLKKOL_03458	CDS	519	ureI			Acid-activated urea channel
PPDLKKOL_03459	gene	591	amiR			
PPDLKKOL_03459	CDS	591	amiR		COG3707	Aliphatic amidase regulator
PPDLKKOL_03460	gene	1158	amiC_1			
PPDLKKOL_03460	CDS	1158	amiC_1			Aliphatic amidase expression-regulating protein
PPDLKKOL_03461	gene	1116	clpX_2			
PPDLKKOL_03461	CDS	1116	clpX_2			ATP-dependent Clp protease ATP-binding subunit ClpX
PPDLKKOL_03462	gene	1041	amiE			
PPDLKKOL_03462	CDS	1041	amiE	3.5.1.4	COG0388	Aliphatic amidase
PPDLKKOL_03463	gene	339				
PPDLKKOL_03463	CDS	339				hypothetical protein
PPDLKKOL_03464	gene	77				
PPDLKKOL_03464	tRNA	77				tRNA-Arg(cct)
PPDLKKOL_03465	gene	519				
PPDLKKOL_03465	CDS	519				hypothetical protein
PPDLKKOL_03466	gene	279				
PPDLKKOL_03466	CDS	279				hypothetical protein
PPDLKKOL_03467	gene	147				
PPDLKKOL_03467	CDS	147				hypothetical protein
PPDLKKOL_03468	gene	186				
PPDLKKOL_03468	CDS	186				hypothetical protein
PPDLKKOL_03469	gene	771	phnP			
PPDLKKOL_03469	CDS	771	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
PPDLKKOL_03470	gene	558	phnN			
PPDLKKOL_03470	CDS	558	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
PPDLKKOL_03471	gene	1164	phnM			
PPDLKKOL_03471	CDS	1164	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
PPDLKKOL_03472	gene	717	phnL			
PPDLKKOL_03472	CDS	717	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
PPDLKKOL_03473	gene	816	phnK			
PPDLKKOL_03473	CDS	816	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
PPDLKKOL_03474	gene	885	phnJ			
PPDLKKOL_03474	CDS	885	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
PPDLKKOL_03475	gene	1101	phnI			
PPDLKKOL_03475	CDS	1101	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
PPDLKKOL_03476	gene	630	phnH			
PPDLKKOL_03476	CDS	630	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
PPDLKKOL_03477	gene	459	phnG			
PPDLKKOL_03477	CDS	459	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
PPDLKKOL_03478	gene	723	phnF			
PPDLKKOL_03478	CDS	723	phnF		COG2188	putative transcriptional regulator PhnF
PPDLKKOL_03479	gene	795	phnE_3			
PPDLKKOL_03479	CDS	795	phnE_3		COG3639	Phosphate-import permease protein PhnE
PPDLKKOL_03480	gene	1005				
PPDLKKOL_03480	CDS	1005				hypothetical protein
PPDLKKOL_03481	gene	837	phnC_2			
PPDLKKOL_03481	CDS	837	phnC_2	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
PPDLKKOL_03482	gene	327				
PPDLKKOL_03482	CDS	327				hypothetical protein
PPDLKKOL_03483	gene	366				
PPDLKKOL_03483	CDS	366				hypothetical protein
PPDLKKOL_03484	gene	771	rhlG			
PPDLKKOL_03484	CDS	771	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
PPDLKKOL_03485	gene	696	trmO			
PPDLKKOL_03485	CDS	696	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
PPDLKKOL_03486	gene	303	lsrG_2			
PPDLKKOL_03486	CDS	303	lsrG_2	5.3.1.32		(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
PPDLKKOL_03487	gene	414				
PPDLKKOL_03487	CDS	414				hypothetical protein
PPDLKKOL_03488	gene	2148				
PPDLKKOL_03488	CDS	2148				hypothetical protein
PPDLKKOL_03489	gene	1911	nosZ			
PPDLKKOL_03489	CDS	1911	nosZ	1.7.2.4		Nitrous-oxide reductase
PPDLKKOL_03490	gene	1287	nosD			
PPDLKKOL_03490	CDS	1287	nosD			putative ABC transporter binding protein NosD
PPDLKKOL_03491	gene	915	nosF			
PPDLKKOL_03491	CDS	915	nosF		COG1131	putative ABC transporter ATP-binding protein NosF
PPDLKKOL_03492	gene	828	nosY			
PPDLKKOL_03492	CDS	828	nosY		COG1277	putative ABC transporter permease protein NosY
PPDLKKOL_03493	gene	537	nosL			
PPDLKKOL_03493	CDS	537	nosL			Copper-binding lipoprotein NosL
PPDLKKOL_03494	gene	777	fpr_1			
PPDLKKOL_03494	CDS	777	fpr_1	1.18.1.2	COG1018	Ferredoxin--NADP reductase
PPDLKKOL_03495	gene	927	cmpR_3			
PPDLKKOL_03495	CDS	927	cmpR_3			HTH-type transcriptional activator CmpR
PPDLKKOL_03496	gene	342				
PPDLKKOL_03496	CDS	342				hypothetical protein
PPDLKKOL_03497	gene	1134				
PPDLKKOL_03497	CDS	1134				hypothetical protein
PPDLKKOL_03498	gene	1173				
PPDLKKOL_03498	CDS	1173				hypothetical protein
PPDLKKOL_03499	gene	972	mdtA_3			
PPDLKKOL_03499	CDS	972	mdtA_3			Multidrug resistance protein MdtA
PPDLKKOL_03500	gene	486	psiE			
PPDLKKOL_03500	CDS	486	psiE			Protein PsiE
PPDLKKOL_03501	gene	288				
PPDLKKOL_03501	CDS	288				hypothetical protein
PPDLKKOL_03502	gene	1356	tolC_2			
PPDLKKOL_03502	CDS	1356	tolC_2		COG1538	Outer membrane protein TolC
PPDLKKOL_03503	gene	1332	prsE_3			
PPDLKKOL_03503	CDS	1332	prsE_3			Type I secretion system membrane fusion protein PrsE
PPDLKKOL_03504	gene	1791	prsD_2			
PPDLKKOL_03504	CDS	1791	prsD_2			Type I secretion system ATP-binding protein PrsD
PPDLKKOL_03505	gene	618	hasA			
PPDLKKOL_03505	CDS	618	hasA			Hemophore HasA
PPDLKKOL_03506	gene	2676	btuB_8			
PPDLKKOL_03506	CDS	2676	btuB_8			Vitamin B12 transporter BtuB
PPDLKKOL_03507	gene	987				
PPDLKKOL_03507	CDS	987				hypothetical protein
PPDLKKOL_03508	gene	516	fecI_7			
PPDLKKOL_03508	CDS	516	fecI_7		COG1595	putative RNA polymerase sigma factor FecI
PPDLKKOL_03509	gene	219				
PPDLKKOL_03509	CDS	219				hypothetical protein
PPDLKKOL_03510	gene	270				
PPDLKKOL_03510	CDS	270				hypothetical protein
PPDLKKOL_03511	gene	267				
PPDLKKOL_03511	CDS	267				hypothetical protein
PPDLKKOL_03512	gene	585				
PPDLKKOL_03512	CDS	585				hypothetical protein
PPDLKKOL_03513	gene	399				
PPDLKKOL_03513	CDS	399				hypothetical protein
PPDLKKOL_03514	gene	1113	pdhC			
PPDLKKOL_03514	CDS	1113	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
PPDLKKOL_03515	gene	1002	pdhB			
PPDLKKOL_03515	CDS	1002	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
PPDLKKOL_03516	gene	1098	pdhA			
PPDLKKOL_03516	CDS	1098	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
PPDLKKOL_03517	gene	1026	ldh			
PPDLKKOL_03517	CDS	1026	ldh	1.4.1.9		Leucine dehydrogenase
PPDLKKOL_03518	gene	813				
PPDLKKOL_03518	CDS	813				hypothetical protein
PPDLKKOL_03519	gene	2484	malT_4			
PPDLKKOL_03519	CDS	2484	malT_4			HTH-type transcriptional regulator MalT
PPDLKKOL_03520	gene	1371				
PPDLKKOL_03520	CDS	1371				putative protein
PPDLKKOL_03521	gene	1758				
PPDLKKOL_03521	CDS	1758				hypothetical protein
PPDLKKOL_03522	gene	807				
PPDLKKOL_03522	CDS	807				hypothetical protein
PPDLKKOL_03523	gene	1407	puuB_7			
PPDLKKOL_03523	CDS	1407	puuB_7	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
PPDLKKOL_03524	gene	345				
PPDLKKOL_03524	CDS	345				hypothetical protein
PPDLKKOL_03525	gene	771	crt_5			
PPDLKKOL_03525	CDS	771	crt_5	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
PPDLKKOL_03526	gene	912				
PPDLKKOL_03526	CDS	912		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
PPDLKKOL_03527	gene	294				
PPDLKKOL_03527	CDS	294				hypothetical protein
PPDLKKOL_03528	gene	897	lip1			
PPDLKKOL_03528	CDS	897	lip1	3.1.1.3		Lipase 1
PPDLKKOL_03529	gene	780	fucA_1			
PPDLKKOL_03529	CDS	780	fucA_1	4.1.2.17		L-fuculose phosphate aldolase
PPDLKKOL_03530	gene	687	yohK_1			
PPDLKKOL_03530	CDS	687	yohK_1		COG1346	Inner membrane protein YohK
PPDLKKOL_03531	gene	390	cidA_1			
PPDLKKOL_03531	CDS	390	cidA_1			Holin-like protein CidA
PPDLKKOL_03532	gene	894	gltC_3			
PPDLKKOL_03532	CDS	894	gltC_3			HTH-type transcriptional regulator GltC
PPDLKKOL_03533	gene	453				
PPDLKKOL_03533	CDS	453			COG0716	putative protein
PPDLKKOL_03534	gene	558				
PPDLKKOL_03534	CDS	558				hypothetical protein
PPDLKKOL_03535	gene	705	folM			
PPDLKKOL_03535	CDS	705	folM	1.5.1.50	COG1028	Dihydromonapterin reductase
PPDLKKOL_03536	gene	561	folE_2			
PPDLKKOL_03536	CDS	561	folE_2	3.5.4.16	COG0302	GTP cyclohydrolase 1
PPDLKKOL_03537	gene	372	folX			
PPDLKKOL_03537	CDS	372	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
PPDLKKOL_03538	gene	312				
PPDLKKOL_03538	CDS	312				hypothetical protein
PPDLKKOL_03539	gene	339				
PPDLKKOL_03539	CDS	339				hypothetical protein
PPDLKKOL_03540	gene	216				
PPDLKKOL_03540	CDS	216				hypothetical protein
PPDLKKOL_03541	gene	825	ssuB_1			
PPDLKKOL_03541	CDS	825	ssuB_1	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
PPDLKKOL_03542	gene	789	ssuC_1			
PPDLKKOL_03542	CDS	789	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
PPDLKKOL_03543	gene	1149	ssuD_3			
PPDLKKOL_03543	CDS	1149	ssuD_3	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
PPDLKKOL_03544	gene	972	ssuA_5			
PPDLKKOL_03544	CDS	972	ssuA_5			Putative aliphatic sulfonates-binding protein
PPDLKKOL_03545	gene	594	ssuE			
PPDLKKOL_03545	CDS	594	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
PPDLKKOL_03546	gene	750	ssuB_2			
PPDLKKOL_03546	CDS	750	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
PPDLKKOL_03547	gene	825	ssuC_2			
PPDLKKOL_03547	CDS	825	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
PPDLKKOL_03548	gene	1002	ssuA_6			
PPDLKKOL_03548	CDS	1002	ssuA_6			Putative aliphatic sulfonates-binding protein
PPDLKKOL_03549	gene	639				
PPDLKKOL_03549	CDS	639		1.11.1.15	COG0450	Peroxiredoxin
PPDLKKOL_03550	gene	210				
PPDLKKOL_03550	CDS	210				hypothetical protein
PPDLKKOL_03551	gene	1572	mqo_1			
PPDLKKOL_03551	CDS	1572	mqo_1	1.1.5.4	COG0579	Malate:quinone oxidoreductase
PPDLKKOL_03552	gene	666				
PPDLKKOL_03552	CDS	666				hypothetical protein
PPDLKKOL_03553	gene	1185	fadA_5			
PPDLKKOL_03553	CDS	1185	fadA_5	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
PPDLKKOL_03554	gene	1491				
PPDLKKOL_03554	CDS	1491		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
PPDLKKOL_03555	gene	1965	mnmC_2			
PPDLKKOL_03555	CDS	1965	mnmC_2		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
PPDLKKOL_03556	gene	753				
PPDLKKOL_03556	CDS	753				hypothetical protein
PPDLKKOL_03557	gene	474				
PPDLKKOL_03557	CDS	474				hypothetical protein
PPDLKKOL_03558	gene	1770	asnB			
PPDLKKOL_03558	CDS	1770	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
PPDLKKOL_03559	gene	1758	gshAB			
PPDLKKOL_03559	CDS	1758	gshAB	6.3.2.3		Glutathione biosynthesis bifunctional protein GshAB
PPDLKKOL_03560	gene	1197				
PPDLKKOL_03560	CDS	1197				hypothetical protein
PPDLKKOL_03561	gene	2757	rcsC_9			
PPDLKKOL_03561	CDS	2757	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
PPDLKKOL_03562	gene	231				
PPDLKKOL_03562	CDS	231				hypothetical protein
PPDLKKOL_03563	gene	1326				
PPDLKKOL_03563	CDS	1326				hypothetical protein
PPDLKKOL_03564	gene	1716	entS_3			
PPDLKKOL_03564	CDS	1716	entS_3			Enterobactin exporter EntS
PPDLKKOL_03565	gene	1341	rhlE_1			
PPDLKKOL_03565	CDS	1341	rhlE_1	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
PPDLKKOL_03566	gene	1368	naiP			
PPDLKKOL_03566	CDS	1368	naiP			Putative niacin/nicotinamide transporter NaiP
PPDLKKOL_03567	gene	1329	ybdG			
PPDLKKOL_03567	CDS	1329	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
PPDLKKOL_03568	gene	543	yyaP			
PPDLKKOL_03568	CDS	543	yyaP		COG0262	putative protein YyaP
PPDLKKOL_03569	gene	459				
PPDLKKOL_03569	CDS	459				hypothetical protein
PPDLKKOL_03570	gene	1695	maeA			
PPDLKKOL_03570	CDS	1695	maeA	1.1.1.38	COG0281	NAD-dependent malic enzyme
PPDLKKOL_03571	gene	597				
PPDLKKOL_03571	CDS	597				hypothetical protein
PPDLKKOL_03572	gene	900	rarD_1			
PPDLKKOL_03572	CDS	900	rarD_1		COG2962	Protein RarD
PPDLKKOL_03573	gene	861	bioP			
PPDLKKOL_03573	CDS	861	bioP		COG0697	Biotin transporter
PPDLKKOL_03574	gene	807	pheC			
PPDLKKOL_03574	CDS	807	pheC			Cyclohexadienyl dehydratase
PPDLKKOL_03575	gene	606	anoI			
PPDLKKOL_03575	CDS	606	anoI	2.3.1.184		Acyl-homoserine-lactone synthase
PPDLKKOL_03576	gene	927				
PPDLKKOL_03576	CDS	927				hypothetical protein
PPDLKKOL_03577	gene	1281	tylN			
PPDLKKOL_03577	CDS	1281	tylN	2.4.1.317		O-mycaminosyltylonolide 6-deoxyallosyltransferase
PPDLKKOL_03578	gene	888	rhlA_2			
PPDLKKOL_03578	CDS	888	rhlA_2	2.3.1.-		3-(3-hydroxydecanoyloxy)decanoate synthase
PPDLKKOL_03579	gene	567	dcd			
PPDLKKOL_03579	CDS	567	dcd	3.5.4.13		dCTP deaminase
PPDLKKOL_03580	gene	1095	apbC			
PPDLKKOL_03580	CDS	1095	apbC		COG0489	Iron-sulfur cluster carrier protein
PPDLKKOL_03581	gene	2037	metG			
PPDLKKOL_03581	CDS	2037	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
PPDLKKOL_03582	gene	801				
PPDLKKOL_03582	CDS	801				hypothetical protein
PPDLKKOL_03583	gene	1227				
PPDLKKOL_03583	CDS	1227				hypothetical protein
PPDLKKOL_03584	gene	438				
PPDLKKOL_03584	CDS	438				hypothetical protein
PPDLKKOL_03585	gene	585	rnfA			
PPDLKKOL_03585	CDS	585	rnfA	7.-.-.-		Ion-translocating oxidoreductase complex subunit A
PPDLKKOL_03586	gene	567	rsxB			
PPDLKKOL_03586	CDS	567	rsxB	7.-.-.-	COG2878	Ion-translocating oxidoreductase complex subunit B
PPDLKKOL_03587	gene	2325	rsxC			
PPDLKKOL_03587	CDS	2325	rsxC	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
PPDLKKOL_03588	gene	1035	rsxD			
PPDLKKOL_03588	CDS	1035	rsxD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
PPDLKKOL_03589	gene	645	rnfG			
PPDLKKOL_03589	CDS	645	rnfG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
PPDLKKOL_03590	gene	717	rnfE			
PPDLKKOL_03590	CDS	717	rnfE	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
PPDLKKOL_03591	gene	639	nth			
PPDLKKOL_03591	CDS	639	nth	4.2.99.18	COG0177	Endonuclease III
PPDLKKOL_03592	gene	180				
PPDLKKOL_03592	CDS	180				hypothetical protein
PPDLKKOL_03593	gene	1074	COQ3_2			
PPDLKKOL_03593	CDS	1074	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
PPDLKKOL_03594	gene	1452	purB_2			
PPDLKKOL_03594	CDS	1452	purB_2	4.3.2.2		Adenylosuccinate lyase
PPDLKKOL_03595	gene	1434	pcaB_1			
PPDLKKOL_03595	CDS	1434	pcaB_1	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
PPDLKKOL_03596	gene	987				
PPDLKKOL_03596	CDS	987				hypothetical protein
PPDLKKOL_03597	gene	1038				
PPDLKKOL_03597	CDS	1038				hypothetical protein
PPDLKKOL_03598	gene	195				
PPDLKKOL_03598	CDS	195				hypothetical protein
PPDLKKOL_03599	gene	1620	ttgI_2			
PPDLKKOL_03599	CDS	1620	ttgI_2			Toluene efflux pump outer membrane protein TtgI
PPDLKKOL_03600	gene	3162	oqxB10			
PPDLKKOL_03600	CDS	3162	oqxB10			multidrug efflux RND transporter permease subunit OqxB10
PPDLKKOL_03601	gene	1158	bepF_2			
PPDLKKOL_03601	CDS	1158	bepF_2			Efflux pump periplasmic linker BepF
PPDLKKOL_03602	gene	387	gloA_2			
PPDLKKOL_03602	CDS	387	gloA_2	4.4.1.5	COG0346	Lactoylglutathione lyase
PPDLKKOL_03603	gene	1218	argG			
PPDLKKOL_03603	CDS	1218	argG	6.3.4.5	COG0137	Argininosuccinate synthase
PPDLKKOL_03604	gene	966	pal_7			
PPDLKKOL_03604	CDS	966	pal_7			Peptidoglycan-associated lipoprotein
PPDLKKOL_03605	gene	1047	pyrC_1			
PPDLKKOL_03605	CDS	1047	pyrC_1	3.5.2.3	COG0418	Dihydroorotase
PPDLKKOL_03606	gene	675	rnt			
PPDLKKOL_03606	CDS	675	rnt	3.1.13.-	COG0847	Ribonuclease T
PPDLKKOL_03607	gene	603	ahpC_2			
PPDLKKOL_03607	CDS	603	ahpC_2	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
PPDLKKOL_03608	gene	222				
PPDLKKOL_03608	CDS	222				hypothetical protein
PPDLKKOL_03609	gene	477	bfr_1			
PPDLKKOL_03609	CDS	477	bfr_1	1.16.3.1	COG2193	Bacterioferritin
PPDLKKOL_03610	gene	1152	ybjJ			
PPDLKKOL_03610	CDS	1152	ybjJ			Inner membrane protein YbjJ
PPDLKKOL_03611	gene	327	grxD			
PPDLKKOL_03611	CDS	327	grxD		COG0278	Glutaredoxin 4
PPDLKKOL_03612	gene	2109	napA_3			
PPDLKKOL_03612	CDS	2109	napA_3	1.9.6.1		Periplasmic nitrate reductase
PPDLKKOL_03613	gene	2988				
PPDLKKOL_03613	CDS	2988		3.4.21.-		Extracellular serine protease
PPDLKKOL_03614	gene	432				
PPDLKKOL_03614	CDS	432				hypothetical protein
PPDLKKOL_03615	gene	918	argF			
PPDLKKOL_03615	CDS	918	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
PPDLKKOL_03616	gene	1083	potA_2			
PPDLKKOL_03616	CDS	1083	potA_2	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
PPDLKKOL_03617	gene	780	yaaA			
PPDLKKOL_03617	CDS	780	yaaA		COG3022	Peroxide stress resistance protein YaaA
PPDLKKOL_03618	gene	1311	algD			
PPDLKKOL_03618	CDS	1311	algD	1.1.1.132	COG1004	GDP-mannose 6-dehydrogenase
PPDLKKOL_03619	gene	1482	alg8			
PPDLKKOL_03619	CDS	1482	alg8	2.4.1.33	COG1215	Mannuronan synthase
PPDLKKOL_03620	gene	1170				
PPDLKKOL_03620	CDS	1170		2.4.1.33		Mannuronan synthase
PPDLKKOL_03621	gene	1428	algK			
PPDLKKOL_03621	CDS	1428	algK		COG0790	Alginate biosynthesis protein AlgK
PPDLKKOL_03622	gene	1473	algE			
PPDLKKOL_03622	CDS	1473	algE			Alginate production protein AlgE
PPDLKKOL_03623	gene	1632	algG			
PPDLKKOL_03623	CDS	1632	algG	5.1.3.37		Mannuronan C5-epimerase
PPDLKKOL_03624	gene	1425	algX			
PPDLKKOL_03624	CDS	1425	algX	2.3.1.-		Alginate biosynthesis protein AlgX
PPDLKKOL_03625	gene	1104	algL			
PPDLKKOL_03625	CDS	1104	algL	4.2.2.3		Alginate lyase
PPDLKKOL_03626	gene	1563				
PPDLKKOL_03626	CDS	1563				hypothetical protein
PPDLKKOL_03627	gene	1176	algJ			
PPDLKKOL_03627	CDS	1176	algJ	2.3.1.-		putative alginate O-acetylase AlgJ
PPDLKKOL_03628	gene	651	algF			
PPDLKKOL_03628	CDS	651	algF			Alginate biosynthesis protein AlgF
PPDLKKOL_03629	gene	1446	algA_2			
PPDLKKOL_03629	CDS	1446	algA_2		COG0662	Alginate biosynthesis protein AlgA
PPDLKKOL_03630	gene	1149	arnB			
PPDLKKOL_03630	CDS	1149	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
PPDLKKOL_03631	gene	1020	arnC_2			
PPDLKKOL_03631	CDS	1020	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
PPDLKKOL_03632	gene	1989	arnA			
PPDLKKOL_03632	CDS	1989	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
PPDLKKOL_03633	gene	888	arnD			
PPDLKKOL_03633	CDS	888	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
PPDLKKOL_03634	gene	1650	arnT_1			
PPDLKKOL_03634	CDS	1650	arnT_1	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
PPDLKKOL_03635	gene	348	arnE			
PPDLKKOL_03635	CDS	348	arnE			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
PPDLKKOL_03636	gene	414	arnF			
PPDLKKOL_03636	CDS	414	arnF			putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
PPDLKKOL_03637	gene	1395	rkpK_2			
PPDLKKOL_03637	CDS	1395	rkpK_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
PPDLKKOL_03638	gene	1758	fruA			
PPDLKKOL_03638	CDS	1758	fruA		COG1299	PTS system fructose-specific EIIB'BC component
PPDLKKOL_03639	gene	945	lacC			
PPDLKKOL_03639	CDS	945	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
PPDLKKOL_03640	gene	2871				
PPDLKKOL_03640	CDS	2871				hypothetical protein
PPDLKKOL_03641	gene	990	cra			
PPDLKKOL_03641	CDS	990	cra		COG1609	Catabolite repressor/activator
PPDLKKOL_03642	gene	780	yjjV			
PPDLKKOL_03642	CDS	780	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
PPDLKKOL_03643	gene	303				
PPDLKKOL_03643	CDS	303				hypothetical protein
PPDLKKOL_03644	gene	921	dmlR_18			
PPDLKKOL_03644	CDS	921	dmlR_18			HTH-type transcriptional regulator DmlR
PPDLKKOL_03645	gene	294	ycnE			
PPDLKKOL_03645	CDS	294	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
PPDLKKOL_03646	gene	1014				
PPDLKKOL_03646	CDS	1014				Zinc-type alcohol dehydrogenase-like protein
PPDLKKOL_03647	gene	1887	acs_2			
PPDLKKOL_03647	CDS	1887	acs_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
PPDLKKOL_03648	gene	897	mmsB			
PPDLKKOL_03648	CDS	897	mmsB	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
PPDLKKOL_03649	gene	1494	mmsA_2			
PPDLKKOL_03649	CDS	1494	mmsA_2	1.2.1.27	COG1012	Methylmalonate-semialdehyde dehydrogenase [acylating]
PPDLKKOL_03650	gene	924	rhaR_4			
PPDLKKOL_03650	CDS	924	rhaR_4			HTH-type transcriptional activator RhaR
PPDLKKOL_03651	gene	177				
PPDLKKOL_03651	CDS	177				hypothetical protein
PPDLKKOL_03652	gene	1179	bcr_1			
PPDLKKOL_03652	CDS	1179	bcr_1			Bicyclomycin resistance protein
PPDLKKOL_03653	gene	639	bepR			
PPDLKKOL_03653	CDS	639	bepR			HTH-type transcriptional repressor BepR
PPDLKKOL_03654	gene	198				
PPDLKKOL_03654	CDS	198				hypothetical protein
PPDLKKOL_03655	gene	531	yodB_2			
PPDLKKOL_03655	CDS	531	yodB_2		COG3038	Cytochrome b561 
PPDLKKOL_03656	gene	423				
PPDLKKOL_03656	CDS	423				hypothetical protein
PPDLKKOL_03657	gene	786	yddE_3			
PPDLKKOL_03657	CDS	786	yddE_3	5.1.-.-	COG0384	putative isomerase YddE
PPDLKKOL_03658	gene	1485	glpK_2			
PPDLKKOL_03658	CDS	1485	glpK_2	2.7.1.30		Glycerol kinase
PPDLKKOL_03659	gene	471	ybaK			
PPDLKKOL_03659	CDS	471	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
PPDLKKOL_03660	gene	840	glpF			
